project_id,project_name,description,country_name,state_name,city_name,currency,budget_raw,budget_usd_clean,sector_main,project_type,is_infrastructure_project,is_megaproject,delivery_method,timestamp,timestamp_label,source,url,failed_or_problematic
192,Maplewood Playground Equipment Renewal,The Town of Strathmore currently has an existing playground structure located in Maplewood Green Park that was installed in 1979. The Town is looking to have the existing structure removed and replaced with a new playground structure.,Canada,Alberta,Strathmore,CAD,84547.0,62930.86851,"Car Parking, Government, Automotive, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2023-12-04,publish_date,DODGE,https://www.construction.com/projects/dr-202300381318-maplewood-playground-equipment-renewal,0
193,Stittsville South Cavanagh Park,No Description,Canada,Ontario,Ottawa,CAD,639000.0,490845.933,"Car Parking, Government, Automotive, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-08-30,publish_date,DODGE,https://www.construction.com/projects/dr-201800891676-stittsville-south-cavanagh-park,0
194,Repair of Administrative Building Roof,The project will replace the roof of the administrative building.,Canada,Ontario,Unknown,CAD,100000.0,76814.7,"Commercial, Government",Unknown,False,False,Unknown,2022-07-11,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
195,Capital Planning Software,Capital Planning Software,Canada,Alberta,Calgary,CAD,4210000.0,3291352.73999999,"Hydro, Government",Unknown,True,False,Unknown,2015-01-01,project_start_date,City of Calgary,https://www.calgary.ca/content/dam/www/cfod/finance/documents/action-plan/approved/action-plan-2015-2018-complete-approved.pdf,0
196,Terry Fox Drive & Innovation Drive,All labour equipment and materials for the OC Transpo Miscellaneous Transit Works Terry Fox Dr. and Innovation Dr. project.,Canada,Ontario,Ottawa,CAD,122706.0,97873.495956,"Water Supply And Storage, Car Parking, Waste Processing And Treatment, Government, Automotive, Commercial",Unknown,True,False,Unknown,2021-08-18,publish_date,DODGE,https://www.construction.com/projects/dr-202100723736-terry-fox-drive-innovation-drive,0
198,Hotel-Dieu de Sorel Masonry Work,"Mont r gie-Est Integrated Health and Social Services Center (CISSS) - # CA-200409-PDS / IM-PS-1122 P4 - Repair of the 0-2 year old masonry of the H tel-Dieu de Sorel (HDS) at 400, av. from the H tel-Dieu in Sorel-Tracy.",Canada,Quebec,Sorel-Tracy,CAD,1937349.0,1545279.93347399,"Cement, Hotel, Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-08-27,publish_date,DODGE,https://www.construction.com/projects/dr-202100623210-hotel-dieu-de-sorel-masonry-work,0
199,Utility Cut Restoration & Concrete Repairs,"The Corporation of the City of Windsor is inviting Bids for the following Project: The restoration of concrete driveways and sidewalks over existing utility cuts, the repair of small sections/ areas of deteriorated sidewalks, curbs & gutters, pavement, catchbasins, at various locations all within the boundaries of the City of Windsor.",Canada,Ontario,Windsor,CAD,739732.0,550604.71956,"Cement, Power Transmission, Road, Car Parking, Government, Automotive, Commercial, Power Generation (Ccgt), Manufacturing (Industrial)",Unknown,True,False,Unknown,2023-02-15,publish_date,DODGE,https://www.construction.com/projects/dr-202300014603-utility-cut-restoration-concrete-repairs,0
200,Highway No. 20 Roadwork-Bridge Construction,"construction of a short span bridge on highway no. 20 over carrot riverapproximately 18.8 km south of junction with highway no. 3 near crystalspring, saskatchewan. -Design, Construction, MaintenanceAnd Removal Of A Temporary Detour: 1 Lum Sum-324 mm Piling: 240 m-Granular Backfill At Bridges: 280 m 3",Canada,Saskatchewan,Regina,CAD,455233.0,363105.676858,"Commercial, Bridge, Road",Unknown,True,False,Unknown,2021-04-13,publish_date,DODGE,https://www.construction.com/projects/dr-201800820110-highway-no-20-roadwork-bridge-construction,0
201,New Outdoor Bleacher Systems Installation,This request for quotation is for the supply of new aluminum outdoor bleachers as per the defined specifications within. The bleachers are to be fully assembled and installed on a prepared granular base. This base will be prepared by the City of Cornwall prior to delivery and will consist of a compacted granular base.,Canada,Ontario,Cornwall,CAD,50390.0,37506.7887,"Steel, Stadium, Metal, Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-05-03,publish_date,DODGE,https://www.construction.com/projects/dr-202400171124-new-outdoor-bleacher-systems-installation,0
202,Joanne Crescent Roadway Construction,"Joanne Crescent Roadway Construction and Servicing - The Town of Wasaga Beach is soliciting tenders from qualified contractors for the construction of Joanne Crescent located along Ramblewood Drive between Dowlwood Drive and Rodrium Road. The tendered work generally consists of: Installation of erosion and sediment control measures, Clearing and grubbing of existing trees and brush within the limits of grading and construction, prior to April 15th 2022. Removal of existing asphalt and concret...",Canada,Ontario,Wasaga Beach,CAD,1027000.0,788886.969,"Commercial, Water Supply And Storage, Cement, Road, Waste Processing And Treatment, Car Parking, Government, Automotive",Unknown,True,False,Unknown,2022-03-14,publish_date,DODGE,https://www.construction.com/projects/dr-202200487284-joanne-crescent-roadway-construction,0
203,Wastewater Retention Pond,The project involves building an underground retention pond in order to contain the overflows upstream of the wastewater treatment plant.,Canada,Quebec,Unknown,CAD,989239.0,989239.0,"Water Supply And Storage, Commercial, Government",Unknown,True,False,Unknown,2017-05-08,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
204,RFP/CM: Red River College Innovation Center,"Develop a new 100,000 square foot facility called the Innovation Centreat Red River College and corresponding renovations to the Roblin Centre.",Canada,Manitoba,Winnipeg,CAD,54511205.0,43479554.39933,"Education, Commercial",Unknown,False,False,Unknown,2021-03-08,publish_date,DODGE,https://www.construction.com/projects/dr-201700802263-rfpcm-red-river-college-innovation-center,0
205,Telkwa River Tsai Creek Cableway Upgrades,"ECCC requires a Contractor to conduct construction activities to upgrade the existing cableway to a level of safety acceptable for personnel operation at the Water Survey of Canada Station at Telkwa River below Tsai Creek, as detailed in Annex A - Specifications. The anticipated period of the contract is from contract award to October 16, 2022. The Cost Breakdown must include, as a minimum, the following sections: Submittals; Mobilization; Removal of existing and installation of new main cabl...",Canada,British Columbia,Telkwa,CAD,500000.0,384073.5,"Water Supply And Storage, Telecommunications, Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-10-10,publish_date,DODGE,https://www.construction.com/projects/dr-202200743808-telkwa-river-tsai-creek-cableway-upgrades,0
206,Gas Station Convenience Store Car Wash,Car wash - retail/convenience store - gas bar - site work - foundations- concrete - masonry - carpentry - insulation - electrical - mechanical- plumbing - HVAC - heat generation & air distribution - ventilation - doors - windows - glazing - landscaping,Canada,Ontario,Niagara Falls,CAD,1000000.0,797626.0,"Automotive, Cement, Consumer Products, Power Generation (Ccgt), Commercial, Raw Materials, Residential",Unknown,True,False,Unknown,2021-10-08,publish_date,DODGE,https://www.construction.com/projects/dr-201800725069-gas-station-convenience-store-car-wash,0
207,2021 Excavated Sanitary Repairs IQC,"The District is accepting quotes for the 2021 Sanitary Sewer and Manhole Rehabilitation Program ? Excavated Sanitary repairs project as per the attached drawings, schedule of quantities and specifications.",Canada,British Columbia,Squamish,CAD,1000000.0,797626.0,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,False,False,Unknown,2021-04-14,publish_date,DODGE,https://www.construction.com/projects/dr-202100483933-2021-excavated-sanitary-repairs-iqc,0
208,Wellings of Lloydminster,200 rental houses for 55-plus seniors,Canada,Alberta,Lloydminster,CAD,24999999.0,18608249.25567,"Hospital, Residential, Commercial, Hotel, Manufacturing (Industrial)",Unknown,True,False,Unknown,2023-02-23,publish_date,DODGE,https://www.construction.com/projects/dr-202100717842-wellings-of-lloydminster,0
209,River Road Sidewalk Reconstruction,"The project will reconstruct the River Road sidewalk in Belleville, Ontario.",Canada,Ontario,Unknown,CAD,202996.0,151096.01268,"Car Parking, Road, Government",Unknown,True,False,Unknown,2023-10-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
210,Bridge Repairs,Install new railings and deck. Repair concrete piers on Pakenham Bridge which is located on the Ottawa Valley Recreational Trail (an active transportation route connected to the transit system).,Canada,Ontario,Unknown,CAD,354859.0,354859.0,"Cement, Road, Bridge, Government",Unknown,True,False,Unknown,2017-10-16,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
211,Rundle Heights II Townhome Renewal,"The intent of this RFQ is to seek quotations from qualified contractors for the provision of services for the renewal of the building envelope at the Rundle Heights II townhome complex (2904 113 Avenue, Edmonton, Alberta). On the exterior of the townhomes, the successful contractor will remove existing windows and stucco and siding, including abatement, and supply and install new cladding, insulation, and windows. On the interior of the townhomes, select furnaces and domestic hot-water tanks ...",Canada,Alberta,Edmonton,CAD,299999.0,223298.25567,"Manufacturing (Industrial), Residential, Commercial, Water Supply And Storage",Unknown,True,False,Unknown,2025-01-27,publish_date,DODGE,https://www.construction.com/projects/dr-202400470568-rundle-heights-ii-townhome-renewal,0
213,Rehabilitation of Town Hall,The project will replace the roof of the Town Hall.,Canada,Ontario,Unknown,CAD,100000.0,100000.0,Government,Unknown,False,False,Unknown,2021-09-15,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
